UMAP1,UMAP2,label,time_bin,sample_index,speaker_id,gender
6.299947261810303,9.33672046661377,0,0,0,9,male
4.777721405029297,9.224645614624023,0,1,0,9,male
2.7281079292297363,9.899434089660645,0,2,0,9,male
2.058511734008789,9.824538230895996,0,3,0,9,male
1.8422887325286865,10.029552459716797,0,4,0,9,male
1.9546818733215332,9.925063133239746,0,5,0,9,male
3.486929178237915,9.551984786987305,0,6,0,9,male
4.145514488220215,9.341593742370605,0,7,0,9,male
4.772188186645508,9.240242004394531,0,8,0,9,male
4.616499900817871,9.199837684631348,0,9,0,9,male
4.230123519897461,9.19767951965332,0,10,0,9,male
1.8966786861419678,9.493278503417969,0,11,0,9,male
-0.9979854226112366,7.337880611419678,0,12,0,9,male
-1.4429322481155396,6.9856791496276855,0,13,0,9,male
-1.683337688446045,6.863244533538818,0,14,0,9,male
-1.8396798372268677,7.196127414703369,0,15,0,9,male
-1.7909271717071533,7.120245933532715,0,16,0,9,male
-1.7015389204025269,7.261582374572754,0,17,0,9,male
-1.5612552165985107,7.289819717407227,0,18,0,9,male
-1.4914058446884155,7.204803466796875,0,19,0,9,male
-1.343501091003418,7.323015213012695,0,20,0,9,male
-1.0139598846435547,6.8950042724609375,0,21,0,9,male
-0.7218830585479736,6.748510837554932,0,22,0,9,male
-0.6156927347183228,6.4393134117126465,0,23,0,9,male
-0.37053558230400085,6.364278316497803,0,24,0,9,male
-0.16083718836307526,6.225464820861816,0,25,0,9,male
-0.1171814575791359,6.2468438148498535,0,26,0,9,male
0.015089232474565506,6.177732944488525,0,27,0,9,male
0.09242711216211319,6.233114242553711,0,28,0,9,male
0.21505442261695862,6.246518135070801,0,29,0,9,male
0.3602573573589325,6.315526485443115,0,30,0,9,male
0.4446859359741211,6.3177289962768555,0,31,0,9,male
0.4928283393383026,6.345456123352051,0,32,0,9,male
0.5813047885894775,6.34511661529541,0,33,0,9,male
0.64414381980896,6.390236854553223,0,34,0,9,male
0.7683982849121094,6.395598888397217,0,35,0,9,male
0.8718876242637634,6.4646220207214355,0,36,0,9,male
0.9480317831039429,6.391154766082764,0,37,0,9,male
1.0097801685333252,6.437408447265625,0,38,0,9,male
1.150178074836731,6.324284553527832,0,39,0,9,male
1.2592514753341675,6.2841339111328125,0,40,0,9,male
1.4582992792129517,6.117149353027344,0,41,0,9,male
1.562018632888794,5.992204189300537,0,42,0,9,male
1.715170979499817,6.008068561553955,0,43,0,9,male
1.8518298864364624,5.9814372062683105,0,44,0,9,male
1.9576314687728882,5.935182571411133,0,45,0,9,male
2.0894458293914795,5.9450178146362305,0,46,0,9,male
2.245177984237671,5.890567302703857,0,47,0,9,male
2.3968286514282227,5.822939872741699,0,48,0,9,male
2.547217607498169,5.834264278411865,0,49,0,9,male
2.7242870330810547,5.638998508453369,0,50,0,9,male
4.093508720397949,5.809986114501953,0,51,0,9,male
4.419569492340088,5.856665134429932,0,52,0,9,male
8.217874526977539,6.258988857269287,0,53,0,9,male
9.303887367248535,6.769138336181641,0,54,0,9,male
11.966524124145508,7.807356357574463,0,55,0,9,male
11.744348526000977,7.911917686462402,0,56,0,9,male
11.680475234985352,7.983876705169678,0,57,0,9,male
14.851635932922363,11.57289981842041,0,58,0,9,male
10.205263137817383,7.247933387756348,0,59,0,9,male
10.42243766784668,7.438146114349365,0,60,0,9,male
10.188080787658691,7.013789176940918,0,61,0,9,male
11.648266792297363,6.989407062530518,0,62,0,9,male
11.298377990722656,7.300445556640625,0,63,0,9,male
11.685344696044922,6.880908966064453,0,64,0,9,male
15.245396614074707,10.30826187133789,0,65,0,9,male
13.710768699645996,15.393964767456055,0,66,0,9,male
11.641192436218262,14.815568923950195,0,67,0,9,male
7.141765117645264,9.959975242614746,0,0,1,9,male
6.194868087768555,10.138570785522461,0,1,1,9,male
4.934807777404785,9.747650146484375,0,2,1,9,male
3.1578171253204346,10.334723472595215,0,3,1,9,male
3.052773952484131,10.2398099899292,0,4,1,9,male
2.0948517322540283,9.852673530578613,0,5,1,9,male
1.958097219467163,9.865018844604492,0,6,1,9,male
1.917339563369751,9.870339393615723,0,7,1,9,male
1.8968795537948608,9.932304382324219,0,8,1,9,male
0.7985458970069885,9.435442924499512,0,9,1,9,male
-1.215196967124939,7.476195335388184,0,10,1,9,male
-1.2156940698623657,7.697926998138428,0,11,1,9,male
-1.4191731214523315,7.679166793823242,0,12,1,9,male
-1.478368878364563,7.630100727081299,0,13,1,9,male
-1.5052682161331177,7.569511890411377,0,14,1,9,male
-1.6665035486221313,7.623692035675049,0,15,1,9,male
-0.9025113582611084,7.709582805633545,0,16,1,9,male
-0.8923919200897217,7.633409023284912,0,17,1,9,male
-0.8479756116867065,7.444401741027832,0,18,1,9,male
-0.7823681235313416,7.381617069244385,0,19,1,9,male
-0.787139892578125,7.266167640686035,0,20,1,9,male
-0.7464463114738464,7.390536308288574,0,21,1,9,male
