UMAP1,UMAP2,label,time_bin,sample_index,speaker_id,gender
13.512810707092285,1.312056541442871,0,0,0,9,male
13.335860252380371,0.9765241742134094,0,1,0,9,male
13.355338096618652,0.7530754804611206,0,2,0,9,male
13.203558921813965,0.4848588705062866,0,3,0,9,male
12.996105194091797,0.2780187129974365,0,4,0,9,male
12.518636703491211,0.02795781008899212,0,5,0,9,male
12.465712547302246,-0.3519020080566406,0,6,0,9,male
12.595911026000977,-0.5618175864219666,0,7,0,9,male
12.454801559448242,-0.5878521203994751,0,8,0,9,male
12.18287467956543,-0.4859263002872467,0,9,0,9,male
11.947917938232422,-0.6336073279380798,0,10,0,9,male
11.49802303314209,-1.0634480714797974,0,11,0,9,male
11.317036628723145,-1.5009914636611938,0,12,0,9,male
10.53520679473877,-1.4750715494155884,0,13,0,9,male
9.86437702178955,-1.5793874263763428,0,14,0,9,male
9.876811027526855,-1.609316110610962,0,15,0,9,male
8.6176118850708,-1.9300264120101929,0,16,0,9,male
8.934849739074707,-2.2572686672210693,0,17,0,9,male
9.298300743103027,-2.690711259841919,0,18,0,9,male
9.202183723449707,-2.5502896308898926,0,19,0,9,male
8.502884864807129,-1.8324627876281738,0,20,0,9,male
8.638269424438477,-1.8679399490356445,0,21,0,9,male
8.701132774353027,-2.048353433609009,0,22,0,9,male
8.91813850402832,-2.21801495552063,0,23,0,9,male
8.232959747314453,-2.491546392440796,0,24,0,9,male
8.290656089782715,-2.6018753051757812,0,25,0,9,male
8.347762107849121,-2.714266777038574,0,26,0,9,male
8.659872055053711,-2.514216423034668,0,27,0,9,male
8.872377395629883,-2.262331485748291,0,28,0,9,male
8.337389945983887,-1.764333724975586,0,29,0,9,male
8.340557098388672,-1.9918184280395508,0,30,0,9,male
8.465326309204102,-1.9993027448654175,0,31,0,9,male
8.607948303222656,-2.101999044418335,0,32,0,9,male
8.308658599853516,-2.0931599140167236,0,33,0,9,male
8.184550285339355,-2.2113449573516846,0,34,0,9,male
8.198264122009277,-2.2565743923187256,0,35,0,9,male
8.523905754089355,-2.152132272720337,0,36,0,9,male
8.768268585205078,-1.9383699893951416,0,37,0,9,male
8.250906944274902,-1.711103916168213,0,38,0,9,male
8.052007675170898,-1.8963383436203003,0,39,0,9,male
8.553947448730469,-1.8024423122406006,0,40,0,9,male
8.741839408874512,-1.6446526050567627,0,41,0,9,male
8.523857116699219,-1.606324553489685,0,42,0,9,male
8.45054817199707,-1.6203805208206177,0,43,0,9,male
8.45974063873291,-1.6946470737457275,0,44,0,9,male
11.525867462158203,-0.1606161743402481,0,45,0,9,male
11.394737243652344,0.09686185419559479,0,46,0,9,male
11.633785247802734,0.02950676530599594,0,47,0,9,male
8.617524147033691,-1.3915363550186157,0,48,0,9,male
11.886351585388184,-0.3023892045021057,0,49,0,9,male
11.808126449584961,-0.22997213900089264,0,50,0,9,male
11.86563491821289,0.21504445374011993,0,51,0,9,male
12.293415069580078,0.23556934297084808,0,52,0,9,male
12.363324165344238,0.10091857612133026,0,53,0,9,male
11.929990768432617,0.0330892838537693,0,54,0,9,male
11.727004051208496,0.30095499753952026,0,55,0,9,male
11.786101341247559,0.3363810181617737,0,56,0,9,male
12.22309684753418,0.14642713963985443,0,57,0,9,male
11.733323097229004,-0.02531459368765354,0,58,0,9,male
11.302312850952148,-0.34644758701324463,0,59,0,9,male
11.735700607299805,0.23002216219902039,0,60,0,9,male
12.145211219787598,0.03566131740808487,0,61,0,9,male
11.729226112365723,-0.4707881212234497,0,62,0,9,male
11.26384449005127,-0.8686734437942505,0,63,0,9,male
10.964995384216309,-0.8658686280250549,0,64,0,9,male
11.380231857299805,-0.6403532028198242,0,65,0,9,male
11.327269554138184,-0.7402671575546265,0,66,0,9,male
10.817264556884766,-0.9074795842170715,0,67,0,9,male
10.668662071228027,-1.0110766887664795,0,68,0,9,male
10.860149383544922,-1.1274116039276123,0,69,0,9,male
8.580628395080566,-1.7747294902801514,0,70,0,9,male
8.854569435119629,-1.6554805040359497,0,71,0,9,male
9.21470832824707,-1.6762914657592773,0,72,0,9,male
9.189082145690918,-1.855343222618103,0,73,0,9,male
8.937370300292969,-2.151853561401367,0,74,0,9,male
9.101757049560547,-2.490934133529663,0,75,0,9,male
9.543351173400879,-2.3705756664276123,0,76,0,9,male
9.63415813446045,-2.4825761318206787,0,77,0,9,male
9.375961303710938,-2.8690218925476074,0,78,0,9,male
9.661468505859375,-3.101933240890503,0,79,0,9,male
10.096323013305664,-3.2167811393737793,0,80,0,9,male
10.306214332580566,-3.176814317703247,0,81,0,9,male
9.992840766906738,-3.36076283454895,0,82,0,9,male
9.925004005432129,-3.4993014335632324,0,83,0,9,male
10.133739471435547,-3.5579473972320557,0,84,0,9,male
10.28078842163086,-3.5815200805664062,0,85,0,9,male
10.205957412719727,-3.7413957118988037,0,86,0,9,male
10.153141021728516,-3.814040184020996,0,87,0,9,male
10.134626388549805,-3.709120273590088,0,88,0,9,male
10.249480247497559,-3.695885419845581,0,89,0,9,male
10.263664245605469,-3.88037371635437,0,90,0,9,male
10.26287841796875,-3.9962093830108643,0,91,0,9,male
10.26458740234375,-3.8390297889709473,0,92,0,9,male
10.359930038452148,-3.6737377643585205,0,93,0,9,male
10.225343704223633,-3.620612382888794,0,94,0,9,male
10.142012596130371,-3.5953469276428223,0,95,0,9,male
10.074707984924316,-3.578909397125244,0,96,0,9,male
10.104496955871582,-3.555791139602661,0,97,0,9,male
10.06895637512207,-3.395616054534912,0,98,0,9,male
10.018813133239746,-3.3010940551757812,0,99,0,9,male
10.130446434020996,-3.3548760414123535,0,100,0,9,male
10.086374282836914,-3.4793055057525635,0,101,0,9,male
9.986137390136719,-3.451913833618164,0,102,0,9,male
10.066515922546387,-3.4456496238708496,0,103,0,9,male
10.084625244140625,-3.505638837814331,0,104,0,9,male
9.916727066040039,-3.3074467182159424,0,105,0,9,male
9.956085205078125,-3.299342155456543,0,106,0,9,male
9.981162071228027,-3.363062858581543,0,107,0,9,male
9.909473419189453,-3.4066379070281982,0,108,0,9,male
9.740824699401855,-3.3378915786743164,0,109,0,9,male
9.691734313964844,-3.5826752185821533,0,110,0,9,male
9.7686128616333,-3.454397439956665,0,111,0,9,male
9.995973587036133,-3.4413576126098633,0,112,0,9,male
9.977775573730469,-3.454921007156372,0,113,0,9,male
9.925073623657227,-3.4958090782165527,0,114,0,9,male
9.900422096252441,-3.258361577987671,0,115,0,9,male
9.90825080871582,-2.899973154067993,0,116,0,9,male
9.80329418182373,-2.963925838470459,0,117,0,9,male
9.843953132629395,-2.713578462600708,0,118,0,9,male
9.937748908996582,-2.720996379852295,0,119,0,9,male
9.924236297607422,-2.9085745811462402,0,120,0,9,male
9.848821640014648,-3.119117498397827,0,121,0,9,male
9.781717300415039,-3.281618118286133,0,122,0,9,male
9.9628267288208,-3.4131665229797363,0,123,0,9,male
9.950855255126953,-3.2366323471069336,0,124,0,9,male
9.8635835647583,-2.9294865131378174,0,125,0,9,male
9.748100280761719,-3.0847909450531006,0,126,0,9,male
9.649213790893555,-2.737185001373291,0,127,0,9,male
9.603629112243652,-3.076984167098999,0,128,0,9,male
9.53575611114502,-3.130880832672119,0,129,0,9,male
9.617437362670898,-3.057407855987549,0,130,0,9,male
9.636202812194824,-2.5006892681121826,0,131,0,9,male
9.685914993286133,-2.8740320205688477,0,132,0,9,male
