UMAP1,UMAP2,label,time_bin,sample_index,speaker_id,gender
-1.2005451917648315,-10.0055570602417,0,0,0,9,male
-1.1791173219680786,-12.177983283996582,0,1,0,9,male
-1.6379342079162598,-12.720417022705078,0,2,0,9,male
-1.7185083627700806,-12.857244491577148,0,3,0,9,male
-1.6077769994735718,-12.03532886505127,0,4,0,9,male
-1.9113788604736328,-10.757046699523926,0,5,0,9,male
-2.431286573410034,-8.864887237548828,0,6,0,9,male
-3.2738258838653564,-6.671858310699463,0,7,0,9,male
-2.3996174335479736,-1.6768598556518555,0,8,0,9,male
1.2018945217132568,3.1168744564056396,0,9,0,9,male
-0.8316062688827515,-10.143385887145996,0,0,1,9,male
-1.0017296075820923,-12.490312576293945,0,1,1,9,male
-1.2720768451690674,-12.907122611999512,0,2,1,9,male
-1.4322752952575684,-12.98143482208252,0,3,1,9,male
-1.1226811408996582,-11.890419006347656,0,4,1,9,male
-1.2520185708999634,-10.165019989013672,0,5,1,9,male
-2.0509166717529297,-8.472996711730957,0,6,1,9,male
-2.9700911045074463,-6.195950984954834,0,7,1,9,male
-1.764483094215393,-0.9255384206771851,0,8,1,9,male
2.0215041637420654,3.900923013687134,0,9,1,9,male
-1.0894830226898193,-10.248006820678711,0,0,2,9,male
-1.2439615726470947,-12.570759773254395,0,1,2,9,male
-1.3561766147613525,-12.971015930175781,0,2,2,9,male
-1.4498735666275024,-13.072054862976074,0,3,2,9,male
-1.5966956615447998,-11.644013404846191,0,4,2,9,male
-1.5294663906097412,-9.443826675415039,0,5,2,9,male
-2.682518243789673,-7.143779277801514,0,6,2,9,male
-2.6864705085754395,-3.0996127128601074,0,7,2,9,male
0.6400864124298096,2.4404008388519287,0,8,2,9,male
3.705230951309204,5.701638221740723,0,9,2,9,male
-7.190131664276123,-7.874929904937744,0,0,3,2,female
-8.807104110717773,-9.3486328125,0,1,3,2,female
-10.562200546264648,-8.297035217285156,0,2,3,2,female
-10.480853080749512,-8.299894332885742,0,3,3,2,female
-9.173348426818848,-8.837894439697266,0,4,3,2,female
-7.513745307922363,-8.62486457824707,0,5,3,2,female
